,data_inserimento,ord_scol_cap,ord_scol_ord,strutt_liv_1_cap,strutt_liv_1_cod_miur,strutt_liv_1_cod_pat,tipo_ora_id,valore,valore_d,valore_n,anno_scol,anno_corso,miur_code
150,1640991602000,Highschool,4,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,221619599,Morning,0.0,24.0,0.0,2020/21,2,TNCF002001
151,1640991602000,Highschool,4,Giuseppe Veronesi - Centro di istruzione scolastica e di formazione professionale,,221619599,Morning,0.0,21.0,0.0,2020/21,3,TNCF002001
152,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,220229501,Morning,0.0,166.0,0.0,2020/21,1,TNIS00200E
153,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,220229501,Morning,0.0,145.0,0.0,2020/21,2,TNIS00200E
154,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,220229501,Morning,0.0,146.0,0.0,2020/21,3,TNIS00200E
155,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,220229501,Morning,0.0,132.0,0.0,2020/21,4,TNIS00200E
156,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,220229501,Morning,0.0,120.0,0.0,2020/21,5,TNIS00200E
157,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,220229501,Evening,0.6190476190476191,42.0,26.0,2020/21,2,TNIS00200E
158,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,220229501,Evening,0.3333333333333333,60.0,20.0,2020/21,3,TNIS00200E
159,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,220229501,Evening,0.4880952380952381,84.0,41.0,2020/21,4,TNIS00200E
160,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""A. Degasperi"" - BORGO VALSUGANA",TNIS00200E,220229501,Evening,0.0327868852459016,61.0,2.0,2020/21,5,TNIS00200E
161,1640991602000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,221999503,Morning,0.0,206.0,0.0,2020/21,1,TNIS00700N
162,1640991602000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,221999503,Morning,0.0,191.0,0.0,2020/21,2,TNIS00700N
163,1640991602000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,221999503,Morning,0.0,186.0,0.0,2020/21,3,TNIS00700N
164,1640991602000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,221999503,Morning,0.00625,160.0,1.0,2020/21,4,TNIS00700N
165,1640991602000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,221999503,Morning,0.0,161.0,0.0,2020/21,5,TNIS00700N
166,1640991602000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,221999503,Evening,0.1666666666666666,12.0,2.0,2020/21,3,TNIS00700N
167,1640991602000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,221999503,Evening,0.1,10.0,1.0,2020/21,4,TNIS00700N
168,1640991602000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""L. Guetti"" - TIONE DI TRENTO",TNIS00700N,221999503,Evening,0.0,13.0,0.0,2020/21,5,TNIS00700N
169,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,221399501,Morning,0.0133333333333333,150.0,2.0,2020/21,1,TNIS004006
170,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,221399501,Morning,0.0051282051282051,195.0,1.0,2020/21,2,TNIS004006
171,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,221399501,Morning,0.0,129.0,0.0,2020/21,3,TNIS004006
172,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,221399501,Morning,0.0,130.0,0.0,2020/21,4,TNIS004006
173,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,221399501,Morning,0.0,173.0,0.0,2020/21,5,TNIS004006
174,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,221399501,Evening,0.3793103448275862,29.0,11.0,2020/21,3,TNIS004006
175,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,221399501,Evening,0.1818181818181818,11.0,2.0,2020/21,4,TNIS004006
176,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""M. Curie"" - PERGINE VALSUGANA",TNIS004006,221399501,Evening,0.2,10.0,2.0,2020/21,5,TNIS004006
177,1640991602000,Professional School,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,221619597,Morning,0.0410958904109589,73.0,3.0,2020/21,1,TNCF011001
178,1640991602000,Professional School,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,221619597,Morning,0.0333333333333333,90.0,3.0,2020/21,2,TNCF011001
179,1640991602000,Professional School,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,221619597,Morning,0.0,92.0,0.0,2020/21,3,TNCF011001
180,1640991602000,Professional School,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,221619597,Morning,0.0,55.0,0.0,2020/21,4,TNCF011001
181,1640991602000,Professional School,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,221619597,Evening,0.0952380952380952,21.0,2.0,2020/21,2,TNCF011001
182,1640991602000,Professional School,5,Istituto Formazione Professionale Alberghiero - Rovereto,TNCF011001,221619597,Evening,0.0,15.0,0.0,2020/21,3,TNCF011001
183,1640991601000,Professional School,5,Istituto Formazione Professionale Alberghiero - Levico,TNCF010001,221049598,Morning,0.0843373493975903,83.0,7.0,2020/21,1,TNCF010001
184,1640991601000,Professional School,5,Istituto Formazione Professionale Alberghiero - Levico,TNCF010001,221049598,Morning,0.0,93.0,0.0,2020/21,2,TNCF010001
185,1640991601000,Professional School,5,Istituto Formazione Professionale Alberghiero - Levico,TNCF010001,221049598,Morning,0.0898876404494382,89.0,8.0,2020/21,3,TNCF010001
186,1640991601000,Professional School,5,Istituto Formazione Professionale Alberghiero - Levico,TNCF010001,221049598,Morning,0.1904761904761904,42.0,8.0,2020/21,4,TNCF010001
187,1640991601000,Professional School,5,Istituto Formazione Professionale Alberghiero - Levico,TNCF010001,221049598,Evening,0.0,16.0,0.0,2020/21,2,TNCF010001
188,1640991602000,Highschool,4,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,TNIC810009,222049701,Morning,0.0,60.0,0.0,2020/21,1,TNIC810009
189,1640991602000,Highschool,4,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,TNIC810009,222049701,Morning,0.0,65.0,0.0,2020/21,2,TNIC810009
190,1640991602000,Highschool,4,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,TNIC810009,222049701,Morning,0.0,57.0,0.0,2020/21,3,TNIC810009
191,1640991602000,Highschool,4,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,TNIC810009,222049701,Morning,0.0,35.0,0.0,2020/21,4,TNIC810009
192,1640991602000,Highschool,4,ISTITUTO COMPRENSIVO DI SCUOLA PRIMARIA E SECONDARIA DI PRIMIERO,TNIC810009,222049701,Morning,0.0,52.0,0.0,2020/21,5,TNIC810009
193,1640991601000,Highschool,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,221539501,Morning,0.0347222222222222,144.0,5.0,2020/21,1,TNIS00800D
194,1640991601000,Highschool,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,221539501,Morning,0.0,150.0,0.0,2020/21,2,TNIS00800D
195,1640991601000,Highschool,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,221539501,Morning,0.0157480314960629,127.0,2.0,2020/21,3,TNIS00800D
196,1640991601000,Highschool,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,221539501,Morning,0.0,94.0,0.0,2020/21,4,TNIS00800D
197,1640991601000,Highschool,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,221539501,Morning,0.0,104.0,0.0,2020/21,5,TNIS00800D
198,1640991601000,Highschool,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,221539501,Evening,0.4444444444444444,9.0,4.0,2020/21,2,TNIS00800D
199,1640991601000,Highschool,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,221539501,Evening,0.28125,32.0,9.0,2020/21,3,TNIS00800D
200,1640991601000,Highschool,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,221539501,Evening,0.2222222222222222,18.0,4.0,2020/21,4,TNIS00800D
201,1640991601000,Highschool,4,"ISTITUTO TECNICO ECONOMICO E TECNOLOGICO ""G. Floriani"" RIVA DEL GARDA",TNIS00800D,221539501,Evening,0.2222222222222222,18.0,4.0,2020/21,5,TNIS00800D
202,1640991602000,Professional School,5,"Istituto Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" - Trento",TNCF012001,222059595,Morning,0.0609756097560975,82.0,5.0,2020/21,1,TNCF012001
203,1640991602000,Professional School,5,"Istituto Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" - Trento",TNCF012001,222059595,Morning,0.0225563909774436,133.0,3.0,2020/21,2,TNCF012001
204,1640991602000,Professional School,5,"Istituto Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" - Trento",TNCF012001,222059595,Morning,0.0909090909090909,99.0,9.0,2020/21,3,TNCF012001
205,1640991602000,Professional School,5,"Istituto Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" - Trento",TNCF012001,222059595,Morning,0.0389610389610389,77.0,3.0,2020/21,4,TNCF012001
206,1640991602000,Professional School,5,"Istituto Formazione Professionale Servizi alla Persona e Legno ""S. Pertini"" - Trento",TNCF012001,222059595,Evening,0.2755102040816326,98.0,27.0,2020/21,3,TNCF012001
207,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,221619501,Morning,0.0476190476190476,105.0,5.0,2020/21,1,TNIS009009
208,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,221619501,Morning,0.0057803468208092,173.0,1.0,2020/21,2,TNIS009009
209,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,221619501,Morning,0.0162162162162162,185.0,3.0,2020/21,3,TNIS009009
210,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,221619501,Morning,0.0,173.0,0.0,2020/21,4,TNIS009009
211,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,221619501,Morning,0.0106951871657754,187.0,2.0,2020/21,5,TNIS009009
212,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,221619501,Evening,0.1538461538461538,13.0,2.0,2020/21,1,TNIS009009
213,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,221619501,Evening,0.2307692307692307,13.0,3.0,2020/21,2,TNIS009009
214,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,221619501,Evening,0.25,44.0,11.0,2020/21,3,TNIS009009
215,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,221619501,Evening,0.3333333333333333,24.0,8.0,2020/21,4,TNIS009009
216,1640991601000,Highschool,4,"ISTITUTO DI ISTRUZIONE ""don L.Milani"" - ROVERETO",TNIS009009,221619501,Evening,0.0714285714285714,28.0,2.0,2020/21,5,TNIS009009
217,1640991601000,Highschool,4,"LICEO ""A. Maffei"" - RIVA DEL GARDA",TNPC01000Q,221539502,Morning,0.0,197.0,0.0,2020/21,1,TNPC01000Q
218,1640991601000,Highschool,4,"LICEO ""A. Maffei"" - RIVA DEL GARDA",TNPC01000Q,221539502,Morning,0.0,184.0,0.0,2020/21,2,TNPC01000Q
219,1640991601000,Highschool,4,"LICEO ""A. Maffei"" - RIVA DEL GARDA",TNPC01000Q,221539502,Morning,0.0,172.0,0.0,2020/21,3,TNPC01000Q
220,1640991601000,Highschool,4,"LICEO ""A. Maffei"" - RIVA DEL GARDA",TNPC01000Q,221539502,Morning,0.0053475935828877,187.0,1.0,2020/21,4,TNPC01000Q
221,1640991601000,Highschool,4,"LICEO ""A. Maffei"" - RIVA DEL GARDA",TNPC01000Q,221539502,Morning,0.0,145.0,0.0,2020/21,5,TNPC01000Q
222,1640991602000,Highschool,4,"LICEO LINGUISTICO ""S. M. Scholl"" - TRENTO",TNPS11000Q,222055913,Morning,0.0,164.0,0.0,2020/21,1,TNPS11000Q
223,1640991602000,Highschool,4,"LICEO LINGUISTICO ""S. M. Scholl"" - TRENTO",TNPS11000Q,222055913,Morning,0.0058823529411764,170.0,1.0,2020/21,2,TNPS11000Q
224,1640991602000,Highschool,4,"LICEO LINGUISTICO ""S. M. Scholl"" - TRENTO",TNPS11000Q,222055913,Morning,0.0,157.0,0.0,2020/21,3,TNPS11000Q
225,1640991602000,Highschool,4,"LICEO LINGUISTICO ""S. M. Scholl"" - TRENTO",TNPS11000Q,222055913,Morning,0.0,163.0,0.0,2020/21,4,TNPS11000Q
226,1640991602000,Highschool,4,"LICEO LINGUISTICO ""S. M. Scholl"" - TRENTO",TNPS11000Q,222055913,Morning,0.0,174.0,0.0,2020/21,5,TNPS11000Q
