,ord_scol,tipo_orario,num_anni,etichetta,percentuale_ammessi,anno,miur_code
361,Highschool,Morning,5,Amessi 2020/21,90.2439024390244,2,TNTF02000G
362,Highschool,Morning,5,Amessi 2020/21,90.81632653061224,3,TNTF02000G
363,Highschool,Morning,5,Amessi 2020/21,96.15384615384616,4,TNTF02000G
364,Highschool,Morning,5,Amessi 2020/21,97.09302325581396,5,TNTF02000G
365,Highschool,Morning,5,Amessi 2021/22,85.85365853658537,1,TNTF02000G
366,Highschool,Morning,5,Amessi 2021/22,93.5483870967742,2,TNTF02000G
367,Highschool,Morning,5,Amessi 2021/22,90.77669902912622,3,TNTF02000G
368,Highschool,Morning,5,Amessi 2021/22,94.5054945054945,4,TNTF02000G
369,Highschool,Morning,5,Amessi 2021/22,97.94520547945206,5,TNTF02000G
370,Highschool,Morning,5,Amessi 2019/20,100.0,1,TNTF02000G
371,Highschool,Morning,5,Amessi 2019/20,100.0,2,TNTF02000G
372,Highschool,Morning,5,Amessi 2019/20,100.0,3,TNTF02000G
373,Highschool,Morning,5,Amessi 2019/20,100.0,4,TNTF02000G
374,Highschool,Morning,5,Amessi 2019/20,100.0,5,TNTF02000G
375,Highschool,Evening,5,Amessi 2020/21,0.0,1,TNTF02000G
376,Highschool,Evening,5,Amessi 2020/21,0.0,2,TNTF02000G
377,Highschool,Evening,5,Amessi 2020/21,0.0,3,TNTF02000G
378,Highschool,Evening,5,Amessi 2020/21,53.84615384615385,4,TNTF02000G
379,Highschool,Evening,5,Amessi 2020/21,58.333333333333336,5,TNTF02000G
380,Highschool,Evening,5,Amessi 2021/22,0.0,1,TNTF02000G
381,Highschool,Evening,5,Amessi 2021/22,0.0,2,TNTF02000G
382,Highschool,Evening,5,Amessi 2021/22,4.3478260869565215,3,TNTF02000G
383,Highschool,Evening,5,Amessi 2021/22,70.0,4,TNTF02000G
384,Highschool,Evening,5,Amessi 2021/22,50.0,5,TNTF02000G
385,Highschool,Evening,5,Amessi 2019/20,0.0,1,TNTF02000G
386,Highschool,Evening,5,Amessi 2019/20,0.0,2,TNTF02000G
387,Highschool,Evening,5,Amessi 2019/20,34.61538461538461,3,TNTF02000G
388,Highschool,Evening,5,Amessi 2019/20,66.66666666666666,4,TNTF02000G
389,Highschool,Evening,5,Amessi 2019/20,100.0,5,TNTF02000G
390,Highschool,Morning,5,Amessi 2020/21,93.3130699088146,1,TNIS013001
391,Highschool,Morning,5,Amessi 2020/21,94.375,2,TNIS013001
392,Highschool,Morning,5,Amessi 2020/21,92.9530201342282,3,TNIS013001
393,Highschool,Morning,5,Amessi 2020/21,95.33333333333334,4,TNIS013001
394,Highschool,Morning,5,Amessi 2020/21,97.24137931034484,5,TNIS013001
395,Highschool,Morning,5,Amessi 2021/22,90.31413612565446,1,TNIS013001
396,Highschool,Morning,5,Amessi 2021/22,94.70404984423676,2,TNIS013001
397,Highschool,Morning,5,Amessi 2021/22,91.2280701754386,3,TNIS013001
398,Highschool,Morning,5,Amessi 2021/22,92.19858156028369,4,TNIS013001
399,Highschool,Morning,5,Amessi 2021/22,95.1219512195122,5,TNIS013001
400,Highschool,Morning,5,Amessi 2019/20,99.41176470588236,1,TNIS013001
401,Highschool,Morning,5,Amessi 2019/20,99.24812030075188,2,TNIS013001
402,Highschool,Morning,5,Amessi 2019/20,99.01315789473684,3,TNIS013001
403,Highschool,Morning,5,Amessi 2019/20,99.3127147766323,4,TNIS013001
404,Highschool,Morning,5,Amessi 2019/20,100.0,5,TNIS013001
405,Highschool,Evening,5,Amessi 2020/21,0.0,1,TNIS013001
406,Highschool,Evening,5,Amessi 2020/21,0.0,2,TNIS013001
407,Highschool,Evening,5,Amessi 2020/21,0.0,3,TNIS013001
408,Highschool,Evening,5,Amessi 2020/21,48.14814814814815,4,TNIS013001
409,Highschool,Evening,5,Amessi 2020/21,75.0,5,TNIS013001
410,Highschool,Evening,5,Amessi 2021/22,0.0,1,TNIS013001
411,Highschool,Evening,5,Amessi 2021/22,0.0,2,TNIS013001
412,Highschool,Evening,5,Amessi 2021/22,3.0303030303030303,3,TNIS013001
413,Highschool,Evening,5,Amessi 2021/22,53.333333333333336,4,TNIS013001
414,Highschool,Evening,5,Amessi 2021/22,77.77777777777779,5,TNIS013001
415,Highschool,Evening,5,Amessi 2019/20,0.0,1,TNIS013001
416,Highschool,Evening,5,Amessi 2019/20,0.0,2,TNIS013001
417,Highschool,Evening,5,Amessi 2019/20,0.0,3,TNIS013001
418,Highschool,Evening,5,Amessi 2019/20,65.21739130434783,4,TNIS013001
419,Highschool,Evening,5,Amessi 2019/20,90.9090909090909,5,TNIS013001
420,Highschool,Morning,5,Amessi 2020/21,93.1372549019608,1,TNPC02000A
421,Highschool,Morning,5,Amessi 2020/21,91.5966386554622,2,TNPC02000A
422,Highschool,Morning,5,Amessi 2020/21,94.85981308411216,3,TNPC02000A
423,Highschool,Morning,5,Amessi 2020/21,97.74774774774777,4,TNPC02000A
424,Highschool,Morning,5,Amessi 2020/21,100.0,5,TNPC02000A
425,Highschool,Morning,5,Amessi 2021/22,94.96124031007751,1,TNPC02000A
426,Highschool,Morning,5,Amessi 2021/22,96.11111111111111,2,TNPC02000A
427,Highschool,Morning,5,Amessi 2021/22,97.65258215962442,3,TNPC02000A
428,Highschool,Morning,5,Amessi 2021/22,97.01492537313432,4,TNPC02000A
429,Highschool,Morning,5,Amessi 2021/22,99.06976744186046,5,TNPC02000A
430,Highschool,Morning,5,Amessi 2019/20,100.0,1,TNPC02000A
431,Highschool,Morning,5,Amessi 2019/20,99.54954954954955,2,TNPC02000A
432,Highschool,Morning,5,Amessi 2019/20,99.56140350877192,3,TNPC02000A
433,Highschool,Morning,5,Amessi 2019/20,99.51456310679612,4,TNPC02000A
434,Highschool,Morning,5,Amessi 2019/20,100.0,5,TNPC02000A
435,Highschool,Morning,5,Amessi 2020/21,86.62790697674419,1,TNPM01000X
436,Highschool,Morning,5,Amessi 2020/21,89.60396039603961,2,TNPM01000X
437,Highschool,Morning,5,Amessi 2020/21,94.05940594059405,3,TNPM01000X
438,Highschool,Morning,5,Amessi 2020/21,96.92307692307692,4,TNPM01000X
439,Highschool,Morning,5,Amessi 2020/21,98.27586206896552,5,TNPM01000X
440,Highschool,Morning,5,Amessi 2021/22,85.85858585858585,1,TNPM01000X
441,Highschool,Morning,5,Amessi 2021/22,92.89340101522842,2,TNPM01000X
442,Highschool,Morning,5,Amessi 2021/22,90.14778325123152,3,TNPM01000X
443,Highschool,Morning,5,Amessi 2021/22,96.89119170984456,4,TNPM01000X
444,Highschool,Morning,5,Amessi 2021/22,98.42931937172776,5,TNPM01000X
445,Highschool,Morning,5,Amessi 2019/20,95.40816326530611,1,TNPM01000X
446,Highschool,Morning,5,Amessi 2019/20,99.00497512437812,2,TNPM01000X
447,Highschool,Morning,5,Amessi 2019/20,96.0591133004926,3,TNPM01000X
448,Highschool,Morning,5,Amessi 2019/20,100.0,4,TNPM01000X
449,Highschool,Morning,5,Amessi 2019/20,100.0,5,TNPM01000X
450,Middle School,Evening,3,Amessi 2020/21,0.0,1,TNPM01000X
451,Middle School,Evening,3,Amessi 2020/21,0.0,2,TNPM01000X
452,Middle School,Evening,3,Amessi 2020/21,62.5,3,TNPM01000X
453,Middle School,Evening,3,Amessi 2021/22,0.0,1,TNPM01000X
454,Middle School,Evening,3,Amessi 2021/22,0.0,2,TNPM01000X
455,Middle School,Evening,3,Amessi 2021/22,82.35294117647058,3,TNPM01000X
456,Middle School,Evening,3,Amessi 2019/20,0.0,1,TNPM01000X
457,Middle School,Evening,3,Amessi 2019/20,0.0,2,TNPM01000X
458,Middle School,Evening,3,Amessi 2019/20,75.80645161290323,3,TNPM01000X
459,Highschool,Evening,5,Amessi 2020/21,10.416666666666668,1,TNPM01000X
460,Highschool,Evening,5,Amessi 2020/21,42.85714285714285,2,TNPM01000X
461,Highschool,Evening,5,Amessi 2020/21,20.454545454545457,3,TNPM01000X
462,Highschool,Evening,5,Amessi 2020/21,58.333333333333336,4,TNPM01000X
463,Highschool,Evening,5,Amessi 2020/21,84.61538461538461,5,TNPM01000X
464,Highschool,Evening,5,Amessi 2021/22,3.4482758620689653,1,TNPM01000X
465,Highschool,Evening,5,Amessi 2021/22,50.0,2,TNPM01000X
466,Highschool,Evening,5,Amessi 2021/22,17.02127659574468,3,TNPM01000X
467,Highschool,Evening,5,Amessi 2021/22,80.0,4,TNPM01000X
468,Highschool,Evening,5,Amessi 2021/22,82.6086956521739,5,TNPM01000X
469,Highschool,Evening,5,Amessi 2019/20,8.91089108910891,1,TNPM01000X
470,Highschool,Evening,5,Amessi 2019/20,35.714285714285715,2,TNPM01000X
471,Highschool,Evening,5,Amessi 2019/20,14.893617021276595,3,TNPM01000X
472,Highschool,Evening,5,Amessi 2019/20,60.0,4,TNPM01000X
473,Highschool,Evening,5,Amessi 2019/20,100.0,5,TNPM01000X
474,Highschool,Morning,5,Amessi 2020/21,98.8950276243094,1,TNIS00600T
475,Highschool,Morning,5,Amessi 2020/21,98.67549668874172,2,TNIS00600T
476,Highschool,Morning,5,Amessi 2020/21,99.4535519125683,3,TNIS00600T
477,Highschool,Morning,5,Amessi 2020/21,97.59036144578312,4,TNIS00600T
478,Highschool,Morning,5,Amessi 2020/21,98.83720930232558,5,TNIS00600T
479,Highschool,Morning,5,Amessi 2021/22,97.31182795698923,1,TNIS00600T
480,Highschool,Morning,5,Amessi 2021/22,97.0414201183432,2,TNIS00600T
481,Highschool,Morning,5,Amessi 2021/22,96.66666666666669,3,TNIS00600T
482,Highschool,Morning,5,Amessi 2021/22,98.36065573770492,4,TNIS00600T
483,Highschool,Morning,5,Amessi 2021/22,98.77300613496932,5,TNIS00600T
484,Highschool,Morning,5,Amessi 2019/20,100.0,1,TNIS00600T
485,Highschool,Morning,5,Amessi 2019/20,98.93617021276596,2,TNIS00600T
486,Highschool,Morning,5,Amessi 2019/20,100.0,3,TNIS00600T
487,Highschool,Morning,5,Amessi 2019/20,99.42196531791907,4,TNIS00600T
488,Highschool,Morning,5,Amessi 2019/20,100.0,5,TNIS00600T
489,Highschool,Morning,5,Amessi 2020/21,94.90445859872612,1,TNPM02000E
490,Highschool,Morning,5,Amessi 2020/21,98.61111111111111,2,TNPM02000E
491,Highschool,Morning,5,Amessi 2020/21,97.1830985915493,3,TNPM02000E
492,Highschool,Morning,5,Amessi 2020/21,96.55172413793105,4,TNPM02000E
493,Highschool,Morning,5,Amessi 2020/21,97.16981132075472,5,TNPM02000E
494,Highschool,Morning,5,Amessi 2021/22,88.54961832061069,1,TNPM02000E
495,Highschool,Morning,5,Amessi 2021/22,93.10344827586206,2,TNPM02000E
496,Highschool,Morning,5,Amessi 2021/22,92.36111111111111,3,TNPM02000E
497,Highschool,Morning,5,Amessi 2021/22,94.9640287769784,4,TNPM02000E
498,Highschool,Morning,5,Amessi 2021/22,95.53571428571428,5,TNPM02000E
499,Highschool,Morning,5,Amessi 2019/20,97.27891156462584,1,TNPM02000E
500,Highschool,Morning,5,Amessi 2019/20,97.97297297297295,2,TNPM02000E
501,Highschool,Morning,5,Amessi 2019/20,99.08256880733946,3,TNPM02000E
502,Highschool,Morning,5,Amessi 2019/20,99.07407407407408,4,TNPM02000E
503,Highschool,Morning,5,Amessi 2019/20,100.0,5,TNPM02000E
504,Highschool,Morning,5,Amessi 2020/21,87.62886597938144,1,TNPC04000G
505,Highschool,Morning,5,Amessi 2020/21,90.36144578313254,2,TNPC04000G
506,Highschool,Morning,5,Amessi 2020/21,97.77777777777776,3,TNPC04000G
507,Highschool,Morning,5,Amessi 2020/21,100.0,4,TNPC04000G
508,Highschool,Morning,5,Amessi 2020/21,100.0,5,TNPC04000G
509,Highschool,Morning,5,Amessi 2021/22,88.73239436619718,1,TNPC04000G
510,Highschool,Morning,5,Amessi 2021/22,98.8095238095238,2,TNPC04000G
511,Highschool,Morning,5,Amessi 2021/22,97.36842105263158,3,TNPC04000G
512,Highschool,Morning,5,Amessi 2021/22,97.61904761904762,4,TNPC04000G
513,Highschool,Morning,5,Amessi 2021/22,100.0,5,TNPC04000G
514,Highschool,Morning,5,Amessi 2019/20,98.95833333333334,1,TNPC04000G
515,Highschool,Morning,5,Amessi 2019/20,100.0,2,TNPC04000G
516,Highschool,Morning,5,Amessi 2019/20,100.0,3,TNPC04000G
517,Highschool,Morning,5,Amessi 2019/20,99.05660377358492,4,TNPC04000G
518,Highschool,Morning,5,Amessi 2019/20,100.0,5,TNPC04000G
519,Highschool,Morning,5,Amessi 2020/21,95.3125,1,TNPS01000V
520,Highschool,Morning,5,Amessi 2020/21,95.3846153846154,2,TNPS01000V
521,Highschool,Morning,5,Amessi 2020/21,96.64804469273744,3,TNPS01000V
522,Highschool,Morning,5,Amessi 2020/21,97.91666666666666,4,TNPS01000V
523,Highschool,Morning,5,Amessi 2020/21,99.28571428571428,5,TNPS01000V
524,Highschool,Morning,5,Amessi 2021/22,95.6989247311828,1,TNPS01000V
525,Highschool,Morning,5,Amessi 2021/22,96.7391304347826,2,TNPS01000V
526,Highschool,Morning,5,Amessi 2021/22,96.7391304347826,3,TNPS01000V
527,Highschool,Morning,5,Amessi 2021/22,96.61016949152544,4,TNPS01000V
528,Highschool,Morning,5,Amessi 2021/22,100.0,5,TNPS01000V
529,Highschool,Morning,5,Amessi 2019/20,99.50738916256158,1,TNPS01000V
530,Highschool,Morning,5,Amessi 2019/20,99.47089947089948,2,TNPS01000V
531,Highschool,Morning,5,Amessi 2019/20,100.0,3,TNPS01000V
532,Highschool,Morning,5,Amessi 2019/20,99.30555555555556,4,TNPS01000V
533,Highschool,Morning,5,Amessi 2019/20,100.0,5,TNPS01000V
534,Highschool,Morning,5,Amessi 2020/21,90.82278481012658,1,TNPS02000D
535,Highschool,Morning,5,Amessi 2020/21,90.65743944636678,2,TNPS02000D
536,Highschool,Morning,5,Amessi 2020/21,96.44128113879005,3,TNPS02000D
537,Highschool,Morning,5,Amessi 2020/21,92.93286219081271,4,TNPS02000D
538,Highschool,Morning,5,Amessi 2020/21,97.96747967479676,5,TNPS02000D
539,Highschool,Morning,5,Amessi 2021/22,88.62973760932945,1,TNPS02000D
540,Highschool,Morning,5,Amessi 2021/22,97.12230215827336,2,TNPS02000D
541,Highschool,Morning,5,Amessi 2021/22,96.57794676806084,3,TNPS02000D
542,Highschool,Morning,5,Amessi 2021/22,97.87985865724382,4,TNPS02000D
543,Highschool,Morning,5,Amessi 2021/22,97.42647058823528,5,TNPS02000D
544,Highschool,Morning,5,Amessi 2019/20,99.68152866242038,1,TNPS02000D
545,Highschool,Morning,5,Amessi 2019/20,100.0,2,TNPS02000D
546,Highschool,Morning,5,Amessi 2019/20,99.64912280701756,3,TNPS02000D
547,Highschool,Morning,5,Amessi 2019/20,98.79518072289156,4,TNPS02000D
548,Highschool,Morning,5,Amessi 2019/20,100.0,5,TNPS02000D
549,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC85000Q
550,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC85000Q
551,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC85000Q
552,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC85000Q
553,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC85000Q
554,Primary School,Morning,5,Amessi 2021/22,97.5609756097561,1,TNIC85000Q
555,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC85000Q
556,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC85000Q
557,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC85000Q
558,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC85000Q
559,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC85000Q
560,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC85000Q
561,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC85000Q
562,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC85000Q
563,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC85000Q
564,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC85000Q
565,Middle School,Morning,3,Amessi 2020/21,99.04761904761904,2,TNIC85000Q
566,Middle School,Morning,3,Amessi 2020/21,100.0,3,TNIC85000Q
567,Middle School,Morning,3,Amessi 2021/22,100.0,1,TNIC85000Q
568,Middle School,Morning,3,Amessi 2021/22,100.0,2,TNIC85000Q
569,Middle School,Morning,3,Amessi 2021/22,98.14814814814817,3,TNIC85000Q
570,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC85000Q
571,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC85000Q
572,Middle School,Morning,3,Amessi 2019/20,99.07407407407408,3,TNIC85000Q
573,Highschool,Morning,5,Amessi 2020/21,92.5531914893617,1,TNIC85000Q
574,Highschool,Morning,5,Amessi 2020/21,93.45794392523364,2,TNIC85000Q
575,Highschool,Morning,5,Amessi 2020/21,94.18604651162792,3,TNIC85000Q
576,Highschool,Morning,5,Amessi 2020/21,100.0,4,TNIC85000Q
577,Highschool,Morning,5,Amessi 2020/21,100.0,5,TNIC85000Q
578,Highschool,Morning,5,Amessi 2021/22,94.6808510638298,1,TNIC85000Q
579,Highschool,Morning,5,Amessi 2021/22,93.18181818181816,2,TNIC85000Q
580,Highschool,Morning,5,Amessi 2021/22,98.96907216494846,3,TNIC85000Q
581,Highschool,Morning,5,Amessi 2021/22,96.25,4,TNIC85000Q
582,Highschool,Morning,5,Amessi 2021/22,98.46153846153848,5,TNIC85000Q
583,Highschool,Morning,5,Amessi 2019/20,100.0,1,TNIC85000Q
584,Highschool,Morning,5,Amessi 2019/20,100.0,2,TNIC85000Q
585,Highschool,Morning,5,Amessi 2019/20,98.55072463768116,3,TNIC85000Q
586,Highschool,Morning,5,Amessi 2019/20,100.0,4,TNIC85000Q
587,Highschool,Morning,5,Amessi 2019/20,98.75,5,TNIC85000Q
588,Primary School,Morning,5,Amessi 2020/21,98.13664596273291,1,TNIC85800A
589,Primary School,Morning,5,Amessi 2020/21,99.3975903614458,2,TNIC85800A
590,Primary School,Morning,5,Amessi 2020/21,97.45222929936304,3,TNIC85800A
591,Primary School,Morning,5,Amessi 2020/21,99.375,4,TNIC85800A
592,Primary School,Morning,5,Amessi 2020/21,97.17514124293784,5,TNIC85800A
593,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC85800A
594,Primary School,Morning,5,Amessi 2021/22,99.38650306748468,2,TNIC85800A
595,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC85800A
596,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC85800A
597,Primary School,Morning,5,Amessi 2021/22,99.38271604938272,5,TNIC85800A
598,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC85800A
599,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC85800A
600,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC85800A
601,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC85800A
602,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC85800A
603,Middle School,Morning,3,Amessi 2020/21,98.71794871794872,1,TNIC85800A
604,Middle School,Morning,3,Amessi 2020/21,98.07692307692308,2,TNIC85800A
605,Middle School,Morning,3,Amessi 2020/21,98.49624060150376,3,TNIC85800A
606,Middle School,Morning,3,Amessi 2021/22,99.31972789115646,1,TNIC85800A
607,Middle School,Morning,3,Amessi 2021/22,99.36708860759494,2,TNIC85800A
608,Middle School,Morning,3,Amessi 2021/22,100.0,3,TNIC85800A
609,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC85800A
610,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC85800A
611,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC85800A
612,Primary School,Morning,5,Amessi 2020/21,98.91304347826086,1,TNIC83400T
613,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC83400T
614,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC83400T
615,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC83400T
616,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC83400T
617,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC83400T
618,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC83400T
619,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC83400T
620,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC83400T
621,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC83400T
622,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC83400T
623,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC83400T
624,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC83400T
625,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC83400T
626,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC83400T
627,Middle School,Morning,3,Amessi 2020/21,97.9381443298969,1,TNIC83400T
628,Middle School,Morning,3,Amessi 2020/21,97.41379310344828,2,TNIC83400T
629,Middle School,Morning,3,Amessi 2020/21,97.32142857142856,3,TNIC83400T
630,Middle School,Morning,3,Amessi 2021/22,93.25842696629212,1,TNIC83400T
631,Middle School,Morning,3,Amessi 2021/22,99.01960784313728,2,TNIC83400T
632,Middle School,Morning,3,Amessi 2021/22,99.15254237288136,3,TNIC83400T
633,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC83400T
634,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC83400T
635,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC83400T
636,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC84400C
637,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC84400C
638,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC84400C
639,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC84400C
640,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC84400C
641,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC84400C
642,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC84400C
643,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC84400C
644,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC84400C
645,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC84400C
646,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC84400C
647,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC84400C
648,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC84400C
649,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC84400C
650,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC84400C
651,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC84400C
652,Middle School,Morning,3,Amessi 2020/21,100.0,2,TNIC84400C
653,Middle School,Morning,3,Amessi 2020/21,100.0,3,TNIC84400C
654,Middle School,Morning,3,Amessi 2021/22,100.0,1,TNIC84400C
655,Middle School,Morning,3,Amessi 2021/22,100.0,2,TNIC84400C
656,Middle School,Morning,3,Amessi 2021/22,100.0,3,TNIC84400C
657,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC84400C
658,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC84400C
659,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC84400C
660,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC80600N
661,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC80600N
662,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC80600N
663,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC80600N
664,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC80600N
665,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC80600N
666,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC80600N
667,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC80600N
668,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC80600N
669,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC80600N
670,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC80600N
671,Primary School,Morning,5,Amessi 2019/20,97.61904761904762,2,TNIC80600N
672,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC80600N
673,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC80600N
674,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC80600N
675,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC80600N
676,Middle School,Morning,3,Amessi 2020/21,100.0,2,TNIC80600N
677,Middle School,Morning,3,Amessi 2020/21,98.21428571428572,3,TNIC80600N
678,Middle School,Morning,3,Amessi 2021/22,100.0,1,TNIC80600N
679,Middle School,Morning,3,Amessi 2021/22,100.0,2,TNIC80600N
680,Middle School,Morning,3,Amessi 2021/22,100.0,3,TNIC80600N
681,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC80600N
682,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC80600N
683,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC80600N
684,Primary School,Morning,5,Amessi 2020/21,100.0,1,TNIC803006
685,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC803006
686,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC803006
687,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC803006
688,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC803006
689,Primary School,Morning,5,Amessi 2021/22,100.0,1,TNIC803006
690,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC803006
691,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC803006
692,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC803006
693,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC803006
694,Primary School,Morning,5,Amessi 2019/20,100.0,1,TNIC803006
695,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC803006
696,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC803006
697,Primary School,Morning,5,Amessi 2019/20,100.0,4,TNIC803006
698,Primary School,Morning,5,Amessi 2019/20,100.0,5,TNIC803006
699,Middle School,Morning,3,Amessi 2020/21,100.0,1,TNIC803006
700,Middle School,Morning,3,Amessi 2020/21,100.0,2,TNIC803006
701,Middle School,Morning,3,Amessi 2020/21,100.0,3,TNIC803006
702,Middle School,Morning,3,Amessi 2021/22,100.0,1,TNIC803006
703,Middle School,Morning,3,Amessi 2021/22,100.0,2,TNIC803006
704,Middle School,Morning,3,Amessi 2021/22,100.0,3,TNIC803006
705,Middle School,Morning,3,Amessi 2019/20,100.0,1,TNIC803006
706,Middle School,Morning,3,Amessi 2019/20,100.0,2,TNIC803006
707,Middle School,Morning,3,Amessi 2019/20,100.0,3,TNIC803006
708,Primary School,Morning,5,Amessi 2020/21,97.9381443298969,1,TNIC846004
709,Primary School,Morning,5,Amessi 2020/21,100.0,2,TNIC846004
710,Primary School,Morning,5,Amessi 2020/21,100.0,3,TNIC846004
711,Primary School,Morning,5,Amessi 2020/21,100.0,4,TNIC846004
712,Primary School,Morning,5,Amessi 2020/21,100.0,5,TNIC846004
713,Primary School,Morning,5,Amessi 2021/22,98.9795918367347,1,TNIC846004
714,Primary School,Morning,5,Amessi 2021/22,100.0,2,TNIC846004
715,Primary School,Morning,5,Amessi 2021/22,100.0,3,TNIC846004
716,Primary School,Morning,5,Amessi 2021/22,100.0,4,TNIC846004
717,Primary School,Morning,5,Amessi 2021/22,100.0,5,TNIC846004
718,Primary School,Morning,5,Amessi 2019/20,99.0,1,TNIC846004
719,Primary School,Morning,5,Amessi 2019/20,100.0,2,TNIC846004
720,Primary School,Morning,5,Amessi 2019/20,100.0,3,TNIC846004
